,
date,tipo de cambio 
09/02/2021,20.09130
10/02/2021,20.05880
11/02/2021,19.95350
12/02/2021,19.96220
15/02/2021,19.95180
16/02/2021,20.20230
17/02/2021,20.22570
18/02/2021,20.41650
19/02/2021,20.42220
22/02/2021,20.67830
23/02/2021,20.58330
24/02/2021,20.47520
25/02/2021,20.85230
26/02/2021,20.93900
01/03/2021,20.61230
02/03/2021,20.69030
03/03/2021,20.89570
04/03/2021,20.84980
05/03/2021,21.26350
08/03/2021,21.41770
09/03/2021,21.25750
10/03/2021,20.98530
11/03/2021,20.71330
12/03/2021,20.76370
16/03/2021,20.57530
17/03/2021,20.68280
18/03/2021,20.44150
19/03/2021,20.48230
22/03/2021,20.57880
23/03/2021,20.64080
24/03/2021,20.78820
25/03/2021,20.76620
26/03/2021,20.56770
29/03/2021,20.60470
30/03/2021,20.60250
31/03/2021,20.44000
05/04/2021,20.24830
06/04/2021,20.16120
07/04/2021,20.17650
08/04/2021,20.08900
09/04/2021,20.16300
12/04/2021,20.09500
13/04/2021,20.07350
14/04/2021,20.05830
15/04/2021,19.92700
16/04/2021,19.91580
19/04/2021,19.81450
20/04/2021,19.88770
21/04/2021,19.87400
22/04/2021,19.88650
23/04/2021,19.86950
26/04/2021,19.83620
27/04/2021,19.97850
28/04/2021,19.97120
29/04/2021,20.09780
30/04/2021,20.18220
03/05/2021,20.19020
04/05/2021,20.22350
05/05/2021,20.20770
06/05/2021,20.18380
07/05/2021,19.92230
10/05/2021,19.88600
11/05/2021,19.88480
12/05/2021,20.09400
13/05/2021,20.04950
14/05/2021,19.84870
17/05/2021,19.80280
18/05/2021,19.83130
19/05/2021,19.81430
20/05/2021,19.88100
21/05/2021,19.95100
24/05/2021,19.87200
25/05/2021,19.89030
26/05/2021,19.87830
27/05/2021,19.94870
28/05/2021,19.94420
31/05/2021,19.92130
01/06/2021,19.89270
02/06/2021,19.92770
03/06/2021,20.06050
04/06/2021,19.93280
07/06/2021,19.79700
08/06/2021,19.77280
09/06/2021,19.68970
10/06/2021,19.70020
11/06/2021,19.88230
14/06/2021,19.90650
15/06/2021,20.12350
16/06/2021,20.05880
17/06/2021,20.42920
18/06/2021,20.70020
21/06/2021,20.60000
22/06/2021,20.57120
23/06/2021,20.25050
24/06/2021,20.04830
25/06/2021,19.79300
28/06/2021,19.80270
29/06/2021,19.81570
30/06/2021,19.90620
01/07/2021,20.03680
02/07/2021,19.88170
05/07/2021,19.85320
06/07/2021,19.96580
07/07/2021,19.99150
08/07/2021,20.00700
09/07/2021,19.88000
12/07/2021,19.85770
13/07/2021,19.99880
14/07/2021,19.89920
15/07/2021,19.94120
16/07/2021,19.85370
19/07/2021,20.00000
20/07/2021,20.13480
21/07/2021,20.19070
22/07/2021,20.18120
23/07/2021,20.02380
26/07/2021,20.02450
27/07/2021,19.97700
28/07/2021,19.95350
29/07/2021,19.84480
30/07/2021,19.84550
02/08/2021,19.85200
03/08/2021,19.89200
04/08/2021,19.95470
05/08/2021,19.92930
06/08/2021,20.00370
09/08/2021,20.06480
10/08/2021,20.10380
11/08/2021,19.95300
12/08/2021,19.89070
13/08/2021,19.86030
16/08/2021,19.88630
17/08/2021,19.99120
